city_latitude,city_longitude,date,time
39.61949342723005,-79.94673145539906,2011-04-22,15:00:00
44.5221520367183,-88.02955502008031,2011-07-01,00:30:00
44.8734,-85.9887,2011-07-20,23:30:00
38.576237102734666,-121.44233422025128,2011-06-14,20:00:00
30.67290954954955,-88.15823621621622,2011-10-12,01:00:00
40.14957715133532,-105.03690148367951,2011-12-14,00:30:00
41.72018630952381,-71.41607738095237,2011-06-01,12:00:00
41.72018630952381,-71.41607738095237,2011-06-01,12:00:00
41.3365,-85.7115,2011-06-12,10:00:00
36.5053,-84.5293,2011-06-23,00:20:00
47.29785454545455,-122.18462227272724,2011-12-11,05:00:00
37.9211,-89.8189,2011-05-06,00:00:00
41.37394080000001,-72.92132480000001,2011-07-11,14:00:00
41.92678047337278,-88.332124852071,2011-07-15,23:00:00
39.2874,-80.3419,2011-01-01,00:00:00
42.5062236587511,-83.40663007915566,2011-01-01,00:00:00
38.64724615384616,-77.31174558404558,2011-01-01,00:02:00
30.3167016280526,-97.75799137271272,2011-01-01,00:00:00
34.048139285714285,-117.17355357142856,2011-01-01,00:05:00
40.70897189097104,-111.8891066439523,2011-01-01,00:07:00
27.459938979370254,-82.52817245747376,2011-01-01,00:11:00
39.9581,-82.8068,2011-01-01,00:07:00
41.7124,-87.7478,2011-01-01,00:13:00
29.79057163636364,-95.78978218181815,2011-01-01,00:15:00
28.51220019430052,-81.37852415803108,2011-01-01,00:30:00
41.4288,-87.972,2011-01-01,00:30:00
45.3414,-121.9571,2011-01-01,00:30:00
27.85147965116279,-82.78607805232558,2011-01-01,00:35:00
25.77722564784053,-80.25922518272425,2011-01-01,00:38:00
25.77722564784053,-80.25922518272425,2011-01-01,01:00:00
29.51823818181818,-95.09744848484848,2011-01-01,05:15:00
28.51220019430052,-81.37852415803108,2011-01-01,09:30:00
32.69847852049911,-114.58248636363636,2011-01-01,14:00:00
37.6996695505618,-97.3295995505618,2011-01-01,17:00:00
41.6702,-97.4986,2011-01-01,20:00:00
29.52094017857143,-95.19246517857142,2011-01-01,20:45:00
27.35480054347826,-82.50858278985507,2011-01-01,22:00:00
40.31863571428572,-75.13193928571428,2011-01-01,22:27:00
40.31863571428572,-75.13193928571428,2011-01-01,22:30:00
25.48439189189189,-80.45163749999999,2011-01-02,18:40:00
33.50378574057038,-112.077080174793,2011-01-02,19:12:00
41.7817,-124.1332,2011-01-02,22:30:00
47.483845200000005,-122.1572508,2011-01-03,05:15:00
40.871,-73.051,2011-01-03,05:30:00
40.3103,-110.0135,2011-01-03,17:10:00
29.79057163636364,-95.78978218181815,2011-01-03,18:30:00
29.655391353996738,-82.3572735725938,2011-01-03,19:30:00
41.4443,-71.5317,2011-01-03,21:40:00
46.9823,-123.8801,2011-01-03,22:00:00
32.67538985507247,-117.09240144927536,2011-01-03,22:40:00
37.6807,-92.6583,2011-01-04,02:00:00
38.6717,-87.5128,2011-01-04,02:50:00
31.16184642857143,-83.74752767857142,2011-01-04,19:40:00
35.4224,-91.8009,2011-01-04,20:10:00
37.8033,-84.8607,2011-01-04,20:17:00
33.6206,-117.0867,2011-01-04,21:45:00
39.0225,-75.5925,2011-01-04,22:25:00
38.6741,-121.3768,2011-01-05,01:30:00
37.76960492572322,-122.42365559030492,2011-01-05,06:00:00
35.084269026548675,-92.43930796460177,2011-02-05,21:00:00
35.03850676020408,-78.94700994897958,2011-02-05,21:50:00
46.59516351809955,-120.56786843891403,2011-02-10,05:55:00
44.074296798029565,-92.44045197044336,2011-02-10,07:28:00
42.4263,-82.9014,2011-02-10,13:50:00
30.51487920087576,-97.66993125342093,2011-02-10,14:40:00
