city_latitude,city_longitude,date,time
33.82100507315219,-84.42299163974918,2016-11-04,09:31:00
40.75256378421113,-73.9844567179912,2016-12-30,00:00:00
34.700514,-86.75859399999999,2016-10-21,19:30:00
40.0731492481203,-82.40168421052633,2016-12-01,18:56:00
46.921,-122.5938,2016-05-19,21:00:00
29.782476507000737,-95.44062368459838,2016-10-14,19:44:00
33.94545446076675,-117.40941580078824,2016-08-12,19:15:00
40.75256378421113,-73.9844567179912,2016-10-02,20:00:00
25.77722564784053,-80.25922518272425,2016-02-21,03:00:00
31.9455,-110.9973,2016-12-01,23:00:00
32.82456242621616,-96.79876776409526,2016-12-03,22:41:00
37.6947,-112.8433,2016-02-06,13:07:00
30.9898,-83.8761,2016-10-17,00:00:00
34.06627839285714,-84.26729642857143,2016-01-29,21:00:00
37.495994930875575,-120.85480748847928,2016-06-28,01:00:00
42.9508,-91.6446,2016-12-05,23:30:00
39.159928172043,-86.53162731182796,2016-06-15,00:00:00
42.35257575982209,-71.06388932542625,2016-05-01,18:00:00
36.0955,-87.1098,2016-06-26,22:25:00
43.2343,-88.2311,2016-01-06,06:00:00
41.6837,-88.34990000000002,2016-01-06,06:30:00
40.304671428571424,-79.54185170068027,2016-01-16,19:00:00
45.79417254901961,-108.5628480392157,2016-01-02,20:45:00
36.14597551358516,-115.18457488402916,2016-01-01,00:05:00
28.61048409090909,-80.83895227272727,2016-01-01,00:05:00
37.4868,-83.2913,2016-03-25,04:38:00
39.2901,-89.8675,2016-05-15,21:30:00
39.0012,-90.9624,2016-05-29,20:40:00
41.3218,-81.5412,2016-05-25,23:45:00
41.401,-72.1189,2016-06-06,16:20:00
47.22041124620061,-122.45925030395138,2016-06-03,23:40:00
44.2359,-95.2788,2016-03-07,20:30:00
44.2359,-95.2788,2016-04-11,19:00:00
30.46589721549637,-84.25901549636805,2016-05-16,00:00:00
33.71258733572282,-78.93877275985663,2016-05-21,19:15:00
43.60549990147784,-116.2386509359606,2016-05-25,15:00:00
39.6374,-105.3402,2016-05-28,14:59:00
43.3033,-88.0017,2016-05-28,17:50:00
40.5594,-90.0237,2016-05-29,22:00:00
46.87764227005871,-114.02785929549904,2016-05-29,23:00:00
45.4546,-92.7292,2016-05-30,00:00:00
33.50378574057038,-112.077080174793,2016-05-30,21:00:00
40.444534542102026,-79.97341339889367,2016-05-31,18:00:00
38.9253,-75.5889,2016-06-01,10:30:00
41.6551,-70.2945,2016-06-01,22:11:00
33.7637,-112.6142,2016-06-03,14:05:00
35.8726,-80.0929,2016-06-03,20:00:00
43.2268,-70.7827,2016-06-03,21:00:00
40.0943,-89.5858,2016-06-03,21:00:00
33.90974165316045,-118.07166693679092,2016-06-03,21:00:00
43.2268,-70.7827,2016-06-03,21:00:00
41.66789226973684,-83.6023917763158,2016-06-03,21:20:00
33.71258733572282,-78.93877275985663,2016-06-03,21:30:00
33.80135394736842,-117.83409342105264,2016-06-03,22:00:00
43.3162,-71.4683,2016-06-03,22:00:00
39.99040941529236,-75.15250992503748,2016-06-03,22:30:00
42.2385,-83.1783,2016-06-03,22:55:00
42.6955,-73.08,2016-06-03,23:45:00
45.510005224458205,-122.66458212074302,2016-06-03,23:50:00
39.20356821192053,-96.59277218543048,2016-06-04,01:25:00
37.52289036144578,-77.47437610441767,2016-06-04,10:00:00
38.6614,-121.2636,2016-06-04,19:45:00
36.14597551358516,-115.18457488402916,2016-06-04,20:30:00
43.60549990147784,-116.2386509359606,2016-06-04,20:00:00
41.600167631851086,-93.61721323681488,2016-06-04,21:00:00
42.41776686390533,-71.11331360946745,2016-06-04,21:20:00
33.5462,-79.0428,2016-06-04,21:23:00
42.906,-88.1232,2016-06-04,21:30:00
28.04604144645341,-81.97257424200278,2016-06-04,21:35:00
43.6669,-96.8221,2016-06-04,21:40:00
37.6968,-97.1164,2016-06-04,22:05:00
34.1499,-116.31199999999998,2016-06-04,22:30:00
34.425198390151515,-118.5129646780303,2016-06-04,22:30:00
61.17820611028316,-149.86274426229508,2016-06-05,02:12:00
34.1676,-118.3892,2016-06-05,04:00:00
36.5054,-77.0108,2016-06-05,10:00:00
40.0943,-89.5858,2016-06-05,21:15:00
43.3068,-76.1857,2016-06-05,21:50:00
39.9834,-105.143,2016-06-05,22:30:00
34.8961,-114.6,2016-06-06,04:30:00
38.9458,-90.2049,2016-06-06,08:38:00
37.4324,-93.0198,2016-06-06,11:15:00
39.0012,-90.9624,2016-06-06,11:42:00
38.76970019249278,-90.5528532242541,2016-06-06,11:45:00
37.6749127388535,-121.88320063694268,2016-06-06,14:00:00
47.8302,-121.6372,2016-06-06,14:20:00
39.3234,-81.54299999999999,2016-06-06,21:45:00
42.0508,-72.5672,2016-06-06,22:30:00
41.75665354107649,-88.15377082152975,2016-06-06,23:00:00
39.99382762603116,-82.98248417965169,2016-06-06,23:45:00
37.7799,-79.9881,2016-06-06,23:45:00
37.6364,-93.0885,2016-06-07,20:00:00
33.8341,-78.6586,2016-06-07,21:00:00
33.71258733572282,-78.93877275985663,2016-06-07,21:15:00
43.1113,-88.0735,2016-06-07,21:30:00
43.065156853713006,-87.96295263819096,2016-06-07,21:30:00
33.80492083870968,-118.17501277419356,2016-06-07,21:39:00
30.6313,-90.5259,2016-06-08,04:15:00
35.6208,-117.6732,2016-06-08,09:05:00
36.219112719751806,-81.6989715615305,2016-06-08,10:23:00
33.85727920792079,-118.00185792079208,2016-06-08,18:20:00
33.72271932624114,-116.21990425531916,2016-06-08,20:30:00
33.83592379227053,-116.53104963768116,2016-06-08,21:00:00
33.834235557331205,-117.88519912105474,2016-06-08,21:10:00
35.6305,-95.9665,2016-06-08,22:05:00
30.8648,-88.6503,2016-06-09,01:00:00
35.20391464346695,-80.83452070900073,2016-06-09,10:50:00
33.8734,-78.64930000000001,2016-06-09,13:00:00
38.299510852713176,-77.50067390180878,2016-06-09,21:30:00
35.579050832602974,-80.84304171779141,2016-06-09,22:10:00
37.6996695505618,-97.3295995505618,2016-06-10,00:20:00
47.60567891170866,-122.33084005928434,2016-06-10,04:35:00
41.9082,-71.1031,2016-02-01,08:00:00
30.8648,-88.6503,2016-05-15,00:01:00
46.5829,-123.3147,2016-05-24,17:30:00
