city_latitude,city_longitude,date,time
27.35480054347826,-82.50858278985507,2018-01-07,01:00:00
38.87714691753403,-104.76823722978384,2018-02-13,20:05:00
33.3956967032967,-111.53908791208792,2018-05-01,20:00:00
40.0402,-76.4855,2018-07-08,12:00:00
45.5959,-122.3104,2018-08-06,00:50:00
34.6511,-106.6952,2018-08-18,16:00:00
47.66379743589744,-122.69919743589745,2018-09-04,22:15:00
39.2901,-89.8675,2018-10-21,00:00:00
33.834235557331205,-117.88519912105474,2018-10-25,17:00:00
34.9464,-92.0322,2018-11-01,20:03:00
33.50378574057038,-112.077080174793,2018-11-22,03:00:00
30.223368804664723,-93.20341749271137,2018-11-22,21:45:00
28.40906169590644,-80.77539181286551,2018-11-22,23:00:00
45.658570363636365,-122.59014654545454,2018-12-12,00:40:00
40.304671428571424,-79.54185170068027,2018-12-15,20:00:00
38.2174,-83.8957,2018-12-18,22:00:00
27.93279691358025,-82.24107654320987,2018-05-05,19:34:00
28.995,-98.4855,2018-07-01,17:51:00
30.0418,-96.7328,2018-10-06,23:30:00
40.75256378421113,-73.9844567179912,2018-10-30,16:00:00
39.97191776913101,-86.12413605706874,2018-07-02,21:55:00
40.6376345276873,-75.38272638436482,2018-10-15,23:30:00
35.0405,-81.8175,2018-12-20,06:38:00
28.11288460038986,-81.62408927875244,2018-03-17,11:43:00
26.99206595744681,-82.12517872340426,2018-04-16,22:30:00
40.5565,-79.5772,2018-07-27,23:30:00
43.60549990147784,-116.2386509359606,2018-07-26,04:00:00
35.3158046875,-89.90344999999999,2018-08-07,21:00:00
42.69096514548239,-73.8096951914242,2018-10-10,23:38:00
40.14306923076924,-87.63335076923077,2018-08-09,19:18:00
47.2123,-123.0971,2018-07-20,01:00:00
37.2691,-104.5038,2018-09-15,20:00:00
41.2814,-86.6246,2018-10-18,12:10:00
36.08381055958792,-79.83370636853196,2018-11-08,18:30:00
36.08381055958792,-79.83370636853196,2018-11-15,18:00:00
34.6937,-89.9912,2018-07-20,04:45:00
38.8795,-98.8595,2018-05-20,13:00:00
35.34388251748252,-96.94528181818184,2018-07-04,00:00:00
38.346,-75.1833,2018-09-19,08:30:00
40.15139494680851,-84.24890239361703,2018-09-20,02:00:00
37.8567,-122.0218,2018-11-03,19:05:00
39.74019963011889,-104.97711054161162,2018-12-15,18:06:00
37.52289036144578,-77.47437610441767,2018-07-09,14:10:00
30.3498,-87.1655,2018-07-11,18:00:00
44.2808,-84.2249,2018-07-11,23:00:00
27.28487070938215,-80.36743913043478,2018-07-19,22:30:00
39.159928172043,-86.53162731182796,2018-09-01,03:00:00
39.2766,-105.6852,2018-09-01,07:00:00
39.917123333333336,-77.64644333333334,2018-11-17,16:25:00
39.917123333333336,-77.64644333333334,2018-11-17,16:25:00
27.8996,-82.004,2018-12-15,20:43:00
41.8882,-114.7233,2018-06-24,18:13:00
46.1478,-122.9711,2018-06-30,00:00:00
47.29785454545455,-122.18462227272724,2018-11-18,10:45:00
27.47998235294117,-81.44137205882352,2018-11-21,04:57:00
40.55766183035714,-105.06998772321428,2018-05-05,21:50:00
47.60567891170866,-122.33084005928434,2018-09-18,21:51:00
41.88082154885885,-87.66846953246178,2018-11-30,13:00:00
45.658570363636365,-122.59014654545454,2018-09-05,01:00:00
40.4955,-90.1804,2018-04-01,20:00:00
30.18953734177215,-85.64826772151899,2018-06-11,21:44:00
30.4494,-86.5701,2018-07-04,21:00:00
44.4019,-122.7334,2018-11-15,00:00:00
43.061,-75.3874,2018-02-09,22:00:00
32.552,-80.3068,2018-06-24,00:00:00
44.072000714285714,-103.255555,2018-08-23,16:00:00
42.02755637065637,-88.08895714285714,2018-12-31,00:00:00
39.1806,-122.91670000000002,2018-01-11,07:00:00
37.28017795527157,-79.95790830670927,2018-01-21,22:45:00
46.59516351809955,-120.56786843891403,2018-01-22,03:30:00
41.3709,-71.8141,2018-02-10,03:43:00
33.80492083870968,-118.17501277419356,2018-02-24,18:38:00
35.55227058371736,-82.52788609831029,2018-04-28,00:49:00
37.52289036144578,-77.47437610441767,2018-05-24,00:00:00
41.1682,-81.2398,2018-06-01,10:00:00
44.7314,-123.9088,2018-06-06,19:30:00
42.5649,-89.0843,2018-03-16,20:30:00
38.442850156739816,-122.71911818181816,2018-05-15,23:30:00
38.4292,-76.7245,2018-05-15,23:42:00
42.6128,-72.2882,2018-05-25,01:00:00
41.6329,-72.2387,2018-05-31,23:35:00
29.79057163636364,-95.78978218181815,2018-06-01,14:00:00
38.4453,-90.0825,2018-06-02,18:00:00
35.117007033898304,-106.62212966101694,2018-06-02,23:15:00
45.510005224458205,-122.66458212074302,2018-06-06,00:45:00
38.2592,-119.21139999999998,2018-06-08,02:20:00
40.55766183035714,-105.06998772321428,2018-06-09,21:00:00
39.74019963011889,-104.97711054161162,2018-06-11,14:00:00
36.1868,-86.5067,2018-06-14,16:10:00
39.9111,-74.1469,2018-06-15,00:00:00
41.2929,-72.526,2018-06-15,21:50:00
39.41715472527473,-77.41379032967032,2018-06-15,22:15:00
35.9448,-85.4417,2018-06-16,03:00:00
42.585800000000006,-83.61339264705882,2018-06-16,10:45:00
38.90766800934034,-77.02597466433159,2018-06-16,21:58:00
41.028368217054265,-73.76893178294573,2018-06-16,22:50:00
40.9708,-74.0368,2018-06-17,19:00:00
37.7759,-90.4071,2018-06-17,21:00:00
46.3521,-94.1046,2018-06-17,21:30:00
45.48467525,-122.83428,2018-06-17,22:00:00
40.2249743852459,-74.72304016393443,2018-06-17,22:00:00
41.5516,-90.5017,2018-06-17,23:00:00
35.46855529225908,-97.53461224328592,2018-06-18,20:45:00
39.95411151515152,-104.84510909090908,2018-06-18,21:45:00
28.51220019430052,-81.37852415803108,2018-06-19,02:00:00
43.0592,-73.7356,2018-06-19,00:11:00
33.80739280821918,-117.31697534246577,2018-06-19,20:29:00
38.22153870454997,-85.66253357838266,2018-06-19,22:05:00
40.1578,-75.1236,2018-06-20,13:15:00
43.61780000000001,-72.5354,2018-06-21,00:00:00
37.52289036144578,-77.47437610441767,2018-06-21,03:54:00
42.642,-74.5709,2018-06-21,01:30:00
41.088669505783386,-81.52723162460568,2018-06-21,04:00:00
