city_latitude,city_longitude,date,time
40.75256378421113,-73.9844567179912,2013-05-04,03:15:00
44.2332,-68.6438,2013-10-05,23:00:00
43.7308,-116.281,2013-11-15,17:45:00
44.75669375,-93.278128125,2013-04-12,20:45:00
33.612665142857146,-117.65474914285714,2013-07-16,21:45:00
40.2034,-75.0694,2013-07-15,22:00:00
42.10873377976191,-76.86230982142857,2013-09-19,21:00:00
38.45829677419355,-77.44785806451613,2013-10-31,19:00:00
42.90550146611642,-78.85560749348393,2013-05-25,21:15:00
42.1955,-83.4894,2013-11-01,05:30:00
32.9886,-83.8754,2013-02-24,23:21:00
45.34214193548387,-122.58081720430108,2013-02-25,04:00:00
35.20391464346695,-80.83452070900073,2013-03-09,22:15:00
34.0282,-117.0372,2013-03-09,22:20:00
37.5623,-85.2645,2013-05-14,03:15:00
33.90974165316045,-118.07166693679092,2013-05-10,20:45:00
26.00548157602664,-80.24976748057713,2013-05-05,21:15:00
27.8441,-82.3677,2013-11-18,00:35:00
39.578431478770135,-105.02727086383602,2013-11-12,05:15:00
33.82888744460856,-118.31959209748892,2013-04-11,08:50:00
34.90838880462261,-81.91376171903215,2013-04-05,22:00:00
38.6614,-121.2636,2013-03-31,20:45:00
35.487477941176465,-81.17570558823529,2013-03-28,15:33:00
40.60537410270569,-74.14595510767532,2013-03-22,19:56:00
26.60426875,-81.65616125,2013-03-16,23:00:00
47.5291,-121.8231,2013-03-08,18:40:00
30.45103896353167,-87.24911285988483,2013-03-12,22:00:00
34.00543598615917,-118.3984910034602,2013-01-08,01:15:00
41.0353,-73.8514,2013-01-15,02:20:00
41.3135,-82.6163,2013-01-18,05:30:00
34.7824,-114.5871,2013-02-12,21:30:00
26.705345010845985,-80.1055985900217,2013-02-13,20:00:00
27.35480054347826,-82.50858278985507,2013-02-20,21:00:00
45.6966,-90.4027,2013-02-23,17:20:00
44.05915592920354,-123.10563769911504,2013-02-25,22:30:00
33.587727468785474,-111.8958216799092,2013-03-01,23:00:00
36.14597551358516,-115.18457488402916,2013-03-05,01:00:00
47.719016320166325,-116.78306746361746,2013-03-09,01:15:00
40.3434125,-76.4159375,2013-03-09,23:40:00
42.0605,-95.0399,2013-03-14,21:00:00
33.1939,-86.7916,2013-03-15,20:19:00
41.5368,-95.446,2013-03-20,04:00:00
38.6614,-121.2636,2013-03-31,22:45:00
38.87714691753403,-104.76823722978384,2013-04-01,17:00:00
30.29189253731344,-89.8071303934871,2013-04-06,23:00:00
35.903,-82.2876,2013-04-09,01:15:00
42.6884,-90.7002,2013-04-18,23:39:00
30.3167016280526,-97.75799137271272,2013-04-19,20:00:00
35.83921354581673,-86.42067689243028,2013-04-21,00:00:00
38.2351,-85.3498,2013-05-03,21:00:00
41.6352,-87.7325,2013-05-05,00:00:00
28.51220019430052,-81.37852415803108,2013-05-11,21:05:00
26.5215,-82.1802,2013-05-15,00:00:00
26.5215,-82.1802,2013-05-15,22:00:00
42.3488,-79.304,2013-05-31,21:30:00
48.9533,-122.1283,2013-06-12,22:15:00
36.53557613843352,-82.53851511839709,2013-06-15,16:00:00
32.6339,-83.6696,2013-06-21,22:42:00
42.32478153846154,-72.62826,2013-06-22,22:00:00
40.37550812720848,-86.8806406360424,2013-06-22,22:00:00
41.6482,-87.7321,2013-06-23,01:26:00
46.1284,-107.5995,2013-06-24,23:58:00
42.1854,-120.3775,2013-06-26,22:30:00
34.18320000000001,-80.0994,2013-07-01,02:20:00
47.60567891170866,-122.33084005928434,2013-07-01,20:00:00
38.01202218828104,-84.4627418217162,2013-07-02,21:40:00
45.2815,-93.4195,2013-07-03,10:00:00
38.2795,-90.4118,2013-07-03,20:00:00
36.7336,-120.0739,2013-07-03,21:00:00
38.804,-90.85339999999998,2013-07-03,21:10:00
30.51487920087576,-97.66993125342093,2013-07-03,22:00:00
32.5892,-96.944,2013-07-04,04:30:00
36.03550795454545,-95.78918181818182,2013-07-04,18:30:00
40.7575,-74.9967,2013-07-04,20:45:00
29.500535444579786,-81.20716077953715,2013-07-04,21:00:00
47.91449999999999,-122.2984,2013-07-04,22:00:00
44.98605519614591,-93.30217136958018,2013-07-04,22:30:00
40.6673,-73.4593,2013-07-04,22:30:00
38.4175824074074,-121.4084799382716,2013-07-04,22:30:00
40.7279,-73.5118,2013-07-04,22:40:00
47.098400000000005,-104.7275,2013-07-04,23:00:00
40.05848375634518,-86.02991675126903,2013-07-05,00:00:00
40.1041,-80.6425,2013-07-05,21:45:00
47.67811627329193,-117.38344844720498,2013-07-05,22:25:00
42.49202433460076,-83.01486121673004,2013-07-05,23:00:00
30.3167016280526,-97.75799137271272,2013-07-06,20:00:00
41.3332,-89.125,2013-07-06,21:00:00
48.08988867924528,-123.55176226415097,2013-07-06,23:00:00
28.597790031432417,-81.30780907049842,2013-07-07,08:30:00
