city_latitude,city_longitude,date,time
29.5738,-98.2292,2012-06-01,00:00:00
32.50605609756097,-92.17973658536586,2012-07-06,00:00:00
30.4837,-88.2414,2012-09-01,03:00:00
40.6161,-89.46349999999998,2012-04-04,02:30:00
42.1213,-73.858,2012-11-06,16:30:00
28.28399440905874,-81.43865647558387,2012-01-01,20:00:00
40.6183,-74.772,2012-08-20,04:00:00
32.2184,-98.2236,2012-09-18,23:00:00
42.47409745762712,-70.95801101694916,2012-06-30,13:00:00
35.40101557591623,-80.86876897905759,2012-07-31,22:00:00
41.677620478723405,-86.25259255319149,2012-09-09,00:30:00
35.98736391221891,-78.88665757247358,2012-12-23,16:00:00
40.965900000000005,-117.75060000000002,2012-05-17,11:00:00
44.943,-68.675,2012-09-09,21:00:00
42.9016,-88.0095,2012-12-21,21:00:00
40.7051903508772,-73.24337587719297,2012-06-30,09:00:00
34.04364759232729,-118.29956048233046,2012-09-13,02:30:00
38.6075,-76.6046,2012-10-15,12:00:00
38.9924,-84.6462,2012-08-17,03:30:00
40.75256378421113,-73.9844567179912,2012-02-06,21:00:00
38.8706691943128,-77.18085308056872,2012-01-30,22:30:00
29.201564271457087,-81.04377804391218,2012-01-20,20:30:00
38.62698880773583,-90.30702881390803,2012-06-01,21:00:00
26.130387506148548,-80.22363615346778,2012-06-01,21:21:00
44.92714346764346,-93.11580262515264,2012-06-01,21:45:00
39.0819,-78.1873,2012-02-21,20:30:00
42.09328095238095,-87.97988835978836,2012-02-17,11:30:00
41.7152947368421,-93.60221278195488,2012-02-12,21:40:00
36.14597551358516,-115.18457488402916,2012-02-07,07:00:00
32.750621621621626,-96.26311891891892,2012-07-15,23:00:00
44.82142718446602,-68.79837063106797,2012-07-09,23:00:00
45.7165,-123.93210000000002,2012-07-07,23:30:00
42.9685,-78.7492,2012-07-06,23:30:00
39.78466012861736,-89.66887813504823,2012-07-04,22:30:00
47.619,-117.7036,2012-07-04,22:30:00
47.60567891170866,-122.33084005928434,2012-07-04,22:00:00
47.22041124620061,-122.45925030395138,2012-07-04,22:00:00
34.1602,-97.1814,2012-07-03,23:00:00
